Nome,TipoPosto,Municipio,Preco,Marca,Combustivel,DataAtualizacao,Distrito,Morada,Localidade,CodPostal,Latitude,Longitude,Preco_num
PRIO Vagos,Outro,Vagos,"2,059 €",PRIO,Gasóleo especial,2026-04-02 01:00:00,Aveiro,EN 333,Vagos,3840-000,40.55265,-8.67572,2.059
PRIO Vagos,Outro,Vagos,"1,959 €",PRIO,Gasolina simples 95,2026-04-02 01:00:00,Aveiro,EN 333,Vagos,3840-000,40.55265,-8.67572,1.959
PRIO Maia - Via Diagonal,Outro,Maia,"2,089 €",PRIO,Gasóleo especial,2026-04-02 01:00:00,Porto,"Via Diagonal, Gondim, nº 1724",Maia,4475-400,41.257748,-8.598093,2.089
PRIO Maia - Via Diagonal,Outro,Maia,"1,959 €",PRIO,Gasolina simples 95,2026-04-02 01:00:00,Porto,"Via Diagonal, Gondim, nº 1724",Maia,4475-400,41.257748,-8.598093,1.959
PRIO Póvoa do Varzim,Outro,Póvoa de Varzim,"2,059 €",PRIO,Gasóleo especial,2026-04-02 01:00:00,Porto,Av. 25 de Abril,Póvoa de Varzim ,4490-000,41.39275,-8.75503,2.059
PRIO Póvoa do Varzim,Outro,Póvoa de Varzim,"1,959 €",PRIO,Gasolina simples 95,2026-04-02 01:00:00,Porto,Av. 25 de Abril,Póvoa de Varzim ,4490-000,41.39275,-8.75503,1.959
PRIO Vale de Cambra,Outro,Vale de Cambra,"2,079 €",PRIO,Gasóleo especial,2026-04-02 01:00:00,Aveiro,"Av. Do Caima, nº 750 São Pedro de Castelões  - Vale de Cambra",Vale de Cambra,3730-202,40.842354,-8.395429,2.079
PRIO Vale de Cambra,Outro,Vale de Cambra,"1,959 €",PRIO,Gasolina simples 95,2026-04-02 01:00:00,Aveiro,"Av. Do Caima, nº 750 São Pedro de Castelões  - Vale de Cambra",Vale de Cambra,3730-202,40.842354,-8.395429,1.959
PRIO Maia - Pedrouços,Outro,Maia,"2,089 €",PRIO,Gasóleo especial,2026-04-02 01:00:00,Porto,Travessa Nova da Giesta nº 541,Maia Pedrouços,4470-672,41.188696,-8.587048,2.089
PRIO Maia - Pedrouços,Outro,Maia,"1,959 €",PRIO,Gasolina simples 95,2026-04-02 01:00:00,Porto,Travessa Nova da Giesta nº 541,Maia Pedrouços,4470-672,41.188696,-8.587048,1.959
PRIO Oliveira de Frades,Outro,Oliveira de Frades,"2,069 €",PRIO,Gasóleo especial,2026-04-02 01:00:00,Viseu,"Zona Industrial de Oliveira de Frades, Lote 82",Vilarinho,3684-001,40.714237,-8.204861,2.069
PRIO Oliveira de Frades,Outro,Oliveira de Frades,"1,959 €",PRIO,Gasolina simples 95,2026-04-02 01:00:00,Viseu,"Zona Industrial de Oliveira de Frades, Lote 82",Vilarinho,3684-001,40.714237,-8.204861,1.959
